owner,is_accepted,score,last_activity_date,creation_date,answer_id,question_id,content_license,body,last_edit_date,posted_by_collectives,is_post_ai
"{'account_id': 9924407, 'reputation': 26, 'user_id': 10905161, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-QipYmiAyNgg/AAAAAAAAAAI/AAAAAAAAACk/COWh6-pvwV8/photo.jpg?sz=256', 'display_name': 'Shayaan Farooqi', 'link': 'https://stackoverflow.com/users/10905161/shayaan-farooqi'}",False,0,1669468453,1669468453,74582488,74581767,CC BY-SA 4.0,"<p>You want some way to merge the 2 arrays together such that items with repeated <code>Keys</code> (Email in your case) get combined and others get inserted. You can probably find a bunch of libs that already have such helper functions, or you can write a short one yourself.</p> <p>This should do what you want:</p> <pre><code>useEffect(() => {     function merge(arrayOne, arrayTwo, key) {       let result = [...arrayOne];       arrayTwo.forEach((entryTwo) => {         let existing = result.find((entry) => entry[key] === entryTwo[key]);         if (existing) {           Object.assign(existing, entryTwo);           return;         }         result.push(entryTwo);       });       return result;     }     setAllData(merge(data.Candidates, data.Jobopenings, 'Email'));   }, []); </code></pre>",,,false
"{'account_id': 27043327, 'reputation': 1, 'user_id': 20597869, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/629cb49c3bab43f13c04822fa1639c54?s=256&d=identicon&r=PG', 'display_name': 'mb_const', 'link': 'https://stackoverflow.com/users/20597869/mb-const'}",False,0,1669468444,1669468444,74582484,74581637,CC BY-SA 4.0,"<p>instead of</p> <pre><code>const user = jwt.verify(accessToken, process.env.JWT_AUTH_SECRET); </code></pre> <p>try this:</p> <pre><code>const user = await promisify(jwt.verify)(accessToken, process.env.JWT_AUTH_SECRET); </code></pre>",,,false
"{'account_id': 21415549, 'reputation': 142, 'user_id': 15774855, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/m6EX7.jpg?s=256', 'display_name': 'huzaifac137', 'link': 'https://stackoverflow.com/users/15774855/huzaifac137'}",True,1,1669477965,1669477965,74583589,74581602,CC BY-SA 4.0,"<p>In your cors middleware set the origin to true and credentials to true.</p> <pre><code>const cors = require(""cors""); </code></pre> <pre><code>app.use(cors({origin : true , credentials :true})) </code></pre>",,,false
"{'account_id': 10705011, 'reputation': 641, 'user_id': 7879109, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1480449992026266/picture?type=large', 'display_name': 'Jonathan Wieben', 'link': 'https://stackoverflow.com/users/7879109/jonathan-wieben'}",False,0,1669463503,1669463503,74581925,74581371,CC BY-SA 4.0,"<p>Next does not automatically inject Google Tag Manager scripts into your project.</p> <p>I would expect something else is injecting those tags into your page, possibly a browser extension. To confirm this you can open the page in an incognito window and check if you can still find the tag.</p>",,,false
"{'account_id': 2432151, 'reputation': 1731, 'user_id': 2122822, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/RNpbU.jpg?s=256', 'display_name': 'Azzy', 'link': 'https://stackoverflow.com/users/2122822/azzy'}",False,0,1669462123,1669461259,74581661,74581337,CC BY-SA 4.0,"<p>A simpler method</p> <pre><code>// gets two results wit the equals let filteredList = []; for (const item of arrobj1) {  // include TASK === item.id to get the expected answer  const inArray = arrobj2.find(e => e.ISACTIVE && e.TASK === item.id &&  e.SERVICE === item.grp);   if (inArray) {     filteredList.push(item)   } }  console.log(filteredList) </code></pre> <p>with filters in the question it returns two items e => e.ISACTIVE &&  e.SERVICE === item.grp</p> <pre><code>0: Object    id: ""SetupFS""    grp: ""fs""    title: ""xxx"" 1: Object    id: ""ExtendFS""    grp: ""fs""    title: ""yyy"" </code></pre> <p>Hope it helps</p> <p>but if this is not what was expected, I'll delete the answer</p>",1669462123.0,,false
"{'account_id': 16455662, 'reputation': 16791, 'user_id': 11887902, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/OOnO5.jpg?s=256', 'display_name': 'Mina', 'link': 'https://stackoverflow.com/users/11887902/mina'}",False,1,1669460880,1669459072,74581446,74581337,CC BY-SA 4.0,"<p>You don't need <code>filter</code> for second item, you need to check if the item with corresponding <code>index</code> in <code>arrobj1</code> with <code>grp</code> value equal to <code>SERVICE</code> value in <code>arrobj2</code></p> <p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">  <div class=""snippet-code"">  <pre class=""snippet-code-js lang-js prettyprint-override""><code>var arrobj1=[   {     id:""SetupFS"",     grp:""fs"",     title: ""xxx""   },   {     id:""ExtendFS"",     grp:""fs"",     title: ""yyy""   },   {     id:""RebootServer"",     grp:""os"",     title: ""yyy""   }, ]  var arrobj2=[ {id:1, ISACTIVE:true, TASK:'SetupFS', SERVICE: ""fs"" },  {id:2, ISACTIVE:false, TASK:'RebootServer', SERVICE:""os"" },  {id:3, ISACTIVE:false, TASK:'ExtendFS', SERVICE: ""fs"" },  ]  let result = arrobj2.filter((item, i) =>   item.SERVICE === arrobj1[i].grp );  console.log(result)</code></pre>  </div>  </div>  </p>",1669460880.0,,false
"{'account_id': 30599852, 'reputation': 1, 'user_id': 23456318, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/KnxbkTdG.png?s=256', 'display_name': 'Mirajul Islam', 'link': 'https://stackoverflow.com/users/23456318/mirajul-islam'}",False,0,1725651404,1725651404,78958542,74581335,CC BY-SA 4.0,"<p>In your MERN stack projects, consider using Firebase authentication. It will help you interact with users, manage user updates, and maintain user sessions effectively.</p>",,,false
"{'account_id': 22994704, 'reputation': 1, 'user_id': 17119675, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgWiBdVI8e5-F61YFSsBY6TgH10pDWZgi52CVDT=k-s256', 'display_name': 'Anas Hasna', 'link': 'https://stackoverflow.com/users/17119675/anas-hasna'}",False,0,1689946651,1689946651,76738501,74581335,CC BY-SA 4.0,<p>search about http only cookie which sends the token in cookie for further more security</p>,,,false
"{'account_id': 27052732, 'reputation': 11, 'user_id': 20605869, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4d76505aab87d39b25717e0b583545c?s=256&d=identicon&r=PG', 'display_name': 'Adam Arthur', 'link': 'https://stackoverflow.com/users/20605869/adam-arthur'}",False,1,1669461374,1669461374,74581677,74581303,CC BY-SA 4.0,"<p>Let's assume we have a MongoDB collection that looks like this:</p> <p>{ ""first_name"":""Sally"", ""last_name"":""McDaniels"", ""email"":""sally.mcdaniels@emails.com"", ""username"":""sassysally"" }</p> <p>There are several scenarios possible.  First, do the fields exist in the collection?  In other words, it seems to me we need to check for two conditions:</p> <ol> <li>That an expected field is actually in the document AND</li> <li>That the fields contains a string with a length > 0</li> </ol> <p>My approach to situations like this is to first write the Mongo Query and test it in the console, and then write the Javascript.  Let's start by creating some sample data.</p> <pre><code>use test-db db.profiles.insert({    ""first_name"":""Sally"",    ""last_name"":""McDaniels"",    ""email"":""sally.mcdaniels@emails.com"",    ""username"":""sassysally""  });  db.profiles.insert({    ""first_name"":"""",    ""last_name"":"""",    ""email"":"""",    ""username"":""anonymous-12345""  });  db.profiles.insert({    ""first_name"":""John"",    ""email"":"""",    ""username"":""anonymous-678910""  });  db.profiles.find({}) </code></pre> <p>This inserts sample records that we can use to test our query against.</p> <p>First, I need a generic query that will select all records that either have the fields = """" or that do not exist in the record.</p> <pre><code>db.profiles.find(   {       $or:        [           { last_name: { $eq: """" } },           { last_name: { $exists: false } }         ]    }) </code></pre> <p>This query will return ALL records where last_name is either """" or does not exist in the database.  We repeat this pattern for all fields we want to check.</p> <p>Finally, we need to constrain the query against a specific user and test against all fields we want confirmed to exist and be non-zero.  In this example I'll constrain it by the _id, but you could do it with whatever unique identifier you have for the logged in user.</p> <pre><code>db.profiles.find({ $and : [     {""_id"" : ObjectId(""6381f2c234f9141e153df6f7"")},     { $or:        [           { first_name: { $eq: """" } },           { first_name: { $exists: false } },          { last_name: { $eq: """" } },           { last_name: { $exists: false } },          { email: { $eq: """" } },           { email: { $exists: false } },          { username: { $eq: """" } },           { username: { $exists: false } },        ] },   ] }); </code></pre> <p>If the query returns a record -- then you know that the profile is incomplete.  Now that you have the Mongo Query, in Node.js I would make a function like this:</p> <pre><code>    async function checkProfileComplete(_id) {         var query =           {           $and :           [           {""_id"" : mongoose.Types.ObjectId(_id),            { $or:             [               { first_name: { $eq: """" } },               { first_name: { $exists: false } },              { last_name: { $eq: """" } },               { last_name: { $exists: false } },              { email: { $eq: """" } },               { email: { $exists: false } },              { username: { $eq: """" } },               { username: { $exists: false } },             ]            },          ]         };          // Query the database and put the result into an array         var profileCompleteAr = await mongoose.connection.db           .collection(""profiles"")           .find(query).toArray();            // Check if the array has anything in it.  If it does,         // it means the profile has missing or incomplete fields.         if(profileCompleteAr.length > 0){           return false;         } else {           return true;         }     } </code></pre> <p>Please note that the code above is pseudo-code, but this approach should work.</p>",,,false
"{'account_id': 2371392, 'reputation': 43243, 'user_id': 2075944, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/CGDE9.png?s=256', 'display_name': 'phry', 'link': 'https://stackoverflow.com/users/2075944/phry'}",False,0,1669455450,1669455450,74581094,74581048,CC BY-SA 4.0,"<p>Firstly: please post code, not screenshots. I will not give you code in the answer, because I would have to type it from your screenshots - that makes answering very hard.</p> <p>On to the question itself: your type annotations remove type information here. Don't write so many annotations.</p> <p>For example:</p> <pre class=""lang-js prettyprint-override""><code>const foo = 5; const bar: number = 5 </code></pre> <p>In the first case, the compiler knows something is a <code>number</code> and also <code>5</code>. In the second case, you told the compiler it is <code>number</code>, so the compiler throws away the information about <code>5</code>.</p> <p>Your annotations of <code>createSlice</code> do the same - TS could infere most types from usage, but your manual annotations remove all that extra info and so TypeScript goes back to generic things that do not have details about payload etc.</p> <p>Please see the <a href=""https://redux-toolkit.js.org/api/createSlice"" rel=""nofollow noreferrer"">TypeScript code examples in the createApi documentation</a> for information on which types you actually need to write. Essentially: all you need to type is your <code>initialState</code> and case reducer action function arguments. Nothing else.</p>",,,false
"{'account_id': 26526600, 'reputation': 767, 'user_id': 20159503, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu08sxEylqtUlnHJaRpROfik_k5_MIyZt0WT__eH=k-s256', 'display_name': 'Mark Munene', 'link': 'https://stackoverflow.com/users/20159503/mark-munene'}",True,0,1669459618,1669459618,74581505,74581044,CC BY-SA 4.0,"<p>You can listen to document changes using <code>onSnapshot</code></p> <p>For more information <a href=""https://firebase.google.com/docs/firestore/query-data/listen"" rel=""nofollow noreferrer"">https://firebase.google.com/docs/firestore/query-data/listen</a></p> <pre><code>import { onSnapshot, collection } from ""firebase/firestore"";  onSnapshot(collection(db, ""YourCollectionName""), (snapshot) => {   //snapshot.docs will contain the realtime updated changes  console.log(""new data"" snapshot.docs) }); </code></pre>",,,false
"{'account_id': 1206572, 'reputation': 340, 'user_id': 1176062, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/b47db91bfa13cd104ebf413a2ec728a5?s=256&d=identicon&r=PG', 'display_name': 'Ashley Simons', 'link': 'https://stackoverflow.com/users/1176062/ashley-simons'}",False,0,1669465265,1669465265,74582110,74581011,CC BY-SA 4.0,"<p>This seems to have done the trick...</p> <pre><code>import { useTransition, animated, config } from 'react-spring'; // ... const transitions = useTransition(mice, {     config: { ...config.molasses, duration: 100 },     from: {       position: 'absolute', left: 0, top: 0,     },     enter: item => [       { left: item.x, top: item.y },     ],     leave: item => [       { left: item.x, top: item.y },     ],     update: item => [       { left: item.x, top: item.y },     ],     keys: item => item.key,     delay: 0,   }) </code></pre>",,,false
"{'account_id': 18438623, 'reputation': 1, 'user_id': 13431819, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/VqBA6.jpg?s=256', 'display_name': 'krishnaacharyaa', 'link': 'https://stackoverflow.com/users/13431819/krishnaacharyaa'}",False,31,1727735050,1688480826,76613628,74580728,CC BY-SA 4.0,"<h4>There are 3 different variants of params</h4> <ol> <li>params  <code>(/blog/1)</code> <ul> <li>single params</li> <li>multiple params</li> </ul> </li> <li>searchParams <code>(/blog?postId=123)</code> <ul> <li>single search params</li> <li>multiple search params</li> </ul> </li> <li>Both params and searchParams <code>(/blog/1?postId=123)</code></li> </ol> <hr /> <h4>There are multiple ways to handle this</h4> <ol> <li>For params - <a href=""https://nextjs.org/docs/app/api-reference/functions/use-params"" rel=""nofollow noreferrer""><code>useParams()</code></a></li> </ol> <pre><code>'use client'   import { useParams } from 'next/navigation'   export default function ExampleClientComponent() {   const params = useParams()     // Route -> /shop/[tag]/[item]   // URL -> /shop/shoes/nike-air-max-97   // `params` -> { tag: 'shoes', item: 'nike-air-max-97' }   console.log(params)     return <></> } </code></pre> <ol start=""2""> <li>For searchParams - <a href=""https://nextjs.org/docs/app/api-reference/functions/use-search-params"" rel=""nofollow noreferrer""><code>useSearchParams()</code></a></li> </ol> <pre><code>'use client'   import { useSearchParams } from 'next/navigation'   export default function SearchBar() {   const searchParams = useSearchParams()     const search = searchParams.get('search')     // URL -> `/dashboard?search=my-project`   // `search` -> 'my-project'   return <>Search: {search}</> } </code></pre> <ol start=""3""> <li>Both params and search Params using <code>any</code> type</li> </ol> <pre><code>'use client'  export default function BlogPost(props: any) {      // URL -> blog/a/b?param1=IamfirstParam&param2=IamsecondParam     return <div>{props}</div>;     // Output ->    //{    //  params: { blogId: [ 'a', 'b' ] },    //  searchParams: { param1: 'IamfirstParam', param2: 'IamsecondParam' }    //} } </code></pre> <ol start=""4""> <li>Both params and search Params using <code>defined</code> type</li> </ol> <pre><code>'use client';  // URL -> blog/a/b?param1=IamfirstParam&param2=IamsecondParam  export default function BlogPost({     params,     searchParams, }: {     params: { blogId: string[] };     searchParams: { param1: string; param2: string }; }) {       return (         <div>             {params.blogId[0]}             {params.blogId[1]}             {searchParams.param1}             {searchParams.param2}         </div>     ); } </code></pre> <p>For all possibility of dynamic params refer: <a href=""https://stackoverflow.com/a/76609568/13431819"">How to do dynamic routes with Next.js 13?</a></p>",1727735050.0,,false
"{'account_id': 25354895, 'reputation': 49, 'user_id': 19171180, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/ssGAM.jpg?s=256', 'display_name': 'Long.H', 'link': 'https://stackoverflow.com/users/19171180/long-h'}",False,0,1704316644,1704316644,77754692,74580728,CC BY-SA 4.0,"<ul> <li><p>If your Navbar is a server component, you can try to pass params from the parent component. In Nextjs 13, Page and Layout will have a params field in props that indicates params of URL. You can have a look at this <a href=""https://nextjs.org/docs/app/api-reference/file-conventions/page"" rel=""nofollow noreferrer"">doc</a>. Example:</p> <pre class=""lang-js prettyprint-override""><code>export default async function Page({params}) {       const { slug } = params;    return <Navbar slug={slug} /> }  export default async function Navbar ({ slug }) {   return <p>Slug: {slug}</p> } </code></pre> </li> <li><p>If you use any hook like useParams hook. The component will become a client component at runtime.</p> </li> </ul>",,,false
"{'account_id': 27239478, 'reputation': 109, 'user_id': 20765883, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/3PI4I.jpg?s=256', 'display_name': 'Santiago Al&#233;', 'link': 'https://stackoverflow.com/users/20765883/santiago-al%c3%a9'}",False,10,1701987122,1685712728,76390630,74580728,CC BY-SA 4.0,"<p>I don't know if the question is still relevant but you can use <code>NextRequest</code> included methods <code>nextUrl.searchParams.get</code> or <code>getAll</code> if it's an array.</p> <pre class=""lang-js prettyprint-override""><code>import { NextResponse, NextRequest } from 'next/server';  export async function GET(request: NextRequest) {      const queryParam = request.nextUrl.searchParams.get(""queryParam"");      return NextResponse.json({ message: 'Query parameter value is ' + queryParam }, { status: 200 }); } </code></pre> <p>I used it in an endpoint but the same goes for pages, must warn that <code>NextRequest</code> can only be used in server components, for client ones you need <code>useRouter</code> with the <code>'use client'</code>.</p>",1701987122.0,,false
"{'account_id': 12417160, 'reputation': 499, 'user_id': 9046022, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-QEIoAnAcBbg/AAAAAAAAAAI/AAAAAAAAAwY/NI-srpeaDlQ/photo.jpg?sz=256', 'display_name': 'Alexis Breton', 'link': 'https://stackoverflow.com/users/9046022/alexis-breton'}",False,26,1700044375,1672001642,74915836,74580728,CC BY-SA 4.0,"<p>To get the URL parameters in a Server Component in <strong>Next.js 13</strong>, you can use the <code>searchParams</code> argument of the Page function.</p> <p><em>URL</em></p> <pre class=""lang-none prettyprint-override""><code>localhost:3000/?slug </code></pre> <p><em>/app/page.js</em></p> <pre><code>export default function Page({searchParams}) {    return <Navbar slug={searchParams}></Navbar> } </code></pre> <p><em>navbar.js</em></p> <pre><code>export default function Navbar(props) {    return <p>Slug: {props.slug}</p> } </code></pre> <p>More info: <a href=""https://beta.nextjs.org/docs/api-reference/file-conventions/page"" rel=""noreferrer"">https://beta.nextjs.org/docs/api-reference/file-conventions/page</a></p>",1700044375.0,,false
"{'account_id': 14020662, 'reputation': 3299, 'user_id': 10126955, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1470e44dbb2f18b9309297caa686b467?s=256&d=identicon&r=PG', 'display_name': 'Criminal_Affair_At_SO', 'link': 'https://stackoverflow.com/users/10126955/criminal-affair-at-so'}",False,2,1693423603,1693423603,77011015,74580728,CC BY-SA 4.0,"<p>The official docs are very clear on this: <a href=""https://nextjs.org/docs/app/api-reference/functions/use-search-params#server-components"" rel=""nofollow noreferrer"">https://nextjs.org/docs/app/api-reference/functions/use-search-params#server-components</a></p> <p><strong>Pages</strong></p> <p>To access search params in Pages (Server Components), use the <code>searchParams</code> prop.</p> <p><strong>Layouts</strong></p> <p>Unlike Pages, Layouts (Server Components) do not receive the <code>searchParams</code> prop. This is because a shared layout is not re-rendered during navigation which could lead to stale <code>searchParams</code> between navigations.</p> <p>Instead, use the Page <code>searchParams</code> prop or the <code>useSearchParams</code> hook in a Client Component, which is re-rendered on the client with the latest <code>searchParams</code>.</p> <p><em>So simply make a small client component that will be re-rendered at every navigation and reference it from your layout.</em></p>",,,false
"{'account_id': 10251107, 'reputation': 1559, 'user_id': 7565335, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10202817259030121/picture?type=large', 'display_name': 'Ondřej Ševč&#237;k', 'link': 'https://stackoverflow.com/users/7565335/ond%c5%99ej-%c5%a0ev%c4%8d%c3%adk'}",False,7,1692645500,1688924252,76648745,74580728,CC BY-SA 4.0,"<p>In order to get <code>params</code> and <code>searchParams</code> in server side component using typescript in Next.js 13, you should define what params and searchParams do you expect. For example:</p> <pre class=""lang-js prettyprint-override""><code>// /app/category/[slug]/page.tsx // Request URL localhost:3000/category/news?page=2  export default function PostsCategory({ params, searchParams }: { params: { slug: string }; searchParams: { page: string } }) {   const posts = getPostsByTag(params.slug, ['title', 'date', 'excerpt', 'image', 'slug', 'tags']);   const currentPage = searchParams && searchParams.page ? Number(searchParams.page) : 1;   const { slug } = params;    return (     <main>       <PaginatedPosts posts={posts} page={currentPage} title={`${slug}`} />     </main>   ); } </code></pre>",1692645500.0,,false
"{'account_id': 8743919, 'reputation': 401, 'user_id': 6540009, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/89218b87579f3bea5d8f44f9c17f0d2b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Daniel Boyer', 'link': 'https://stackoverflow.com/users/6540009/daniel-boyer'}",False,13,1676139617,1676139617,75422340,74580728,CC BY-SA 4.0,"<p>Another way is to use the hook <code>useSearchParams</code>.</p> <p>From the <a href=""https://beta.nextjs.org/docs/api-reference/use-search-params"" rel=""noreferrer"">documentation</a>:</p> <pre><code>import { useSearchParams } from 'next/navigation';  export default function Page() {   const searchParams = useSearchParams();    // E.g. `/dashboard?page=2&order=asc`   const page = searchParams.get('page');   const order = searchParams.get('order');    return (     <div>       <p>Page: {page}</p>       <p>Order: {order}</p>     </div>   ); } </code></pre>",,,false
"{'account_id': 25921731, 'reputation': 887, 'user_id': 19644223, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmmPIOIb6X_-fPKRFDWsrJpijYfz_LyVXv6J3Quz=k-s256', 'display_name': 'Vivaan Kumar', 'link': 'https://stackoverflow.com/users/19644223/vivaan-kumar'}",False,4,1669451834,1669451834,74580785,74580728,CC BY-SA 4.0,<p>Had to use <code>usePathname</code></p> <pre><code>import { usePathname } from 'next/navigation'; </code></pre>,,,false
"{'account_id': 22443703, 'reputation': 625, 'user_id': 16647860, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gji_dTFu8oaZMekwEkAC4Jyktv7D1cV56nHG_yn6g=k-s256', 'display_name': 'Mohit Ashliya', 'link': 'https://stackoverflow.com/users/16647860/mohit-ashliya'}",False,0,1669452250,1669452250,74580819,74580707,CC BY-SA 4.0,"<p>Here I got the problem You are facing, I am not fully sure, but In my case I was console.log(result) withing the fucntion that was changing state, but it was always one step behind. why was that? because in React it is considered as side effect. So If you console.log(result) in useEffect passing the value in dependency array then, it will console log the same value that instantly changed. In backgorund the state is updating exactly the same time but useEffect detects it as exactly as it is changed. You can write any logic in useEffect as well or in the function which you are updating. So there should not be any problem writing logic in the function which you are callilng on click.</p>",,,false
"{'account_id': 12320475, 'reputation': 153, 'user_id': 9760560, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ippQIB9SEf8/AAAAAAAAAAI/AAAAAAAAAFU/dMvtlrjvGVA/photo.jpg?sz=256', 'display_name': 'Raqun Bob', 'link': 'https://stackoverflow.com/users/9760560/raqun-bob'}",False,0,1669451491,1669451491,74580749,74580707,CC BY-SA 4.0,"<p>if you use useEffect with an empty array it will act as componentDidMount and componentWillUnmount so it will only invoke itself on first component creation and when it is about to unmount.</p> <p><a href=""https://reactjs.org/docs/react-component.html#componentdidmount"" rel=""nofollow noreferrer"">https://reactjs.org/docs/react-component.html#componentdidmount</a></p>",,,false
"{'account_id': 9275452, 'reputation': 2417, 'user_id': 6888239, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/lXTOp.jpg?s=256', 'display_name': 'Mehul Thakkar', 'link': 'https://stackoverflow.com/users/6888239/mehul-thakkar'}",False,0,1669449770,1669449770,74580623,74580551,CC BY-SA 4.0,"<p>The image path you have entered seems to be wrong here.</p> <p>Try changing the image path as mentioned here => <a href=""https://i.sstatic.net/tSzu9.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/tSzu9.png"" alt=""enter image description here"" /></a></p>",,,false
"{'account_id': 5061479, 'reputation': 105, 'user_id': 11185806, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-gbun8zGws-4/AAAAAAAAAAI/AAAAAAAAAEA/U3QjC4ZKjZI/photo.jpg?sz=256', 'display_name': 'Muhammad Shafique Attari', 'link': 'https://stackoverflow.com/users/11185806/muhammad-shafique-attari'}",False,0,1669535213,1669448020,74580475,74580358,CC BY-SA 4.0,"<p>Resolved this one to change this</p> <pre><code>   const [ClientsList, setUsersList] = useState({});        ///To////     const [ClientsList, setUsersList] = useState([]);  </code></pre> <p>This direction given by</p> <p><a href=""https://stackoverflow.com/users/17565505/script0"">https://stackoverflow.com/users/17565505/script0</a> thanks a lot</p>",1669535213.0,,false
"{'account_id': 15719534, 'reputation': 2027, 'user_id': 11342834, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/Zd1dC.jpg?s=256', 'display_name': 'Amirhossein', 'link': 'https://stackoverflow.com/users/11342834/amirhossein'}",True,2,1669449005,1669449005,74580549,74580358,CC BY-SA 4.0,"<p>The problem is with your initial value of the ClinetsList state. the inital value is an empty object but you're trying to execute .map function on it.</p> <p>So your app will crash. In order to fix it, change the initial value to an empty array:</p> <pre class=""lang-js prettyprint-override""><code>const [ClientsList, setUsersList] = useState([]); </code></pre> <p>There is another problem in your useEffect dependency. It should be an empty array ([]) and not ([""""]) in order to be executed only 1 time:</p> <pre class=""lang-js prettyprint-override""><code>React.useEffect(() => {           let BaseURL = 'https://******.com/taxplanner/rest-apis/users/clientslist';                  fetch(BaseURL, {     method: 'POST',     data: {id:loggedIn}   })   .then((response) => response.json())   .then((res) => {     setUsersList(res.clients);                   })   .catch((error) => {     console.log(error);   }); }, []); </code></pre> <p>And also it's better to have same names for your state and setState function like this:</p> <pre class=""lang-js prettyprint-override""><code>const [usersList, setUsersList] = useState([]);  </code></pre>",,,false
"{'account_id': 2432151, 'reputation': 1731, 'user_id': 2122822, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/RNpbU.jpg?s=256', 'display_name': 'Azzy', 'link': 'https://stackoverflow.com/users/2122822/azzy'}",True,0,1669450997,1669449353,74580584,74580307,CC BY-SA 4.0,"<p>Quick fix</p> <pre><code> useEffect(() => {      let isValidScope = true;      socket &&       socket.on(""recieveMail"", ({ mail }: any) => {          // if message received when component unmounts         // stop setting state in scope previous render cycle         if (!isValidScope) { return; }          const localActiveTab = activeTab;         if (mail.mailType === localActiveTab) {           dispatch(addMail(mail));         }       });        return () => {              isValidScope = false;              // disconnect code             // socket.disconnect()       }    }, [socket, dispatch, activeTab]); </code></pre> <p>Slighty better maintainable solution</p> <pre><code>  const activeTabRef = useRef(activeTab);   activeTabRef.current = activeTab;     useEffect(() => {          let isValidScope = true;          socket &&           socket.on(""recieveMail"", ({ mail }: any) => {              // if message received when component unmounts             // stop setting state in scope previous render cycle             if (!isValidScope) { return; }              // the socket connect/reconnect will trigger when             // activeTab state changes, if you dont desire that             // use a useRef to refer to latest value in useEffect event handler             const localActiveTab = activeTabRef.current;             if (mail.mailType === localActiveTab) {               dispatch(addMail(mail));             }           });            return () => {                  isValidScope = false;                  // disconnect code                 // socket.disconnect()           }        }, [socket]);      // dispatch is generally stable reference, can be skipped from depedency array      // if dispatch is not stable, try using a reference with useRef      // remove activeTab, if you dont connect/reconnect on activeTab change       </code></pre> <p>more about <a href=""https://beta.reactjs.org/learn/lifecycle-of-reactive-effects"" rel=""nofollow noreferrer"">useEffect life cycle</a>, to get an idea why</p> <ul> <li>A new effect is created after every render</li> <li>How the cleanup for previous effect occurs before executing of current useEffect</li> </ul> <p>You can read about why isValid is set <a href=""https://beta.reactjs.org/learn/synchronizing-with-effects#fetching-data"" rel=""nofollow noreferrer"">synchronizing with effects</a></p> <p>Why it was running 3 times in <a href=""https://beta.reactjs.org/learn/synchronizing-with-effects#how-to-handle-the-effect-firing-twice-in-development"" rel=""nofollow noreferrer"">dev mode</a></p> <p>If you are intererested in taking a deep dive, consider reading a blog post by <a href=""https://overreacted.io/a-complete-guide-to-useeffect/#each-render-has-its-own-everything"" rel=""nofollow noreferrer"">Dan on useEffect</a>, its old but explanation the details to build a good mental model about useEffects and functional components.</p> <p><a href=""https://beta.reactjs.org/learn/separating-events-from-effects#declaring-an-event-function"" rel=""nofollow noreferrer"">useEvent</a> can solve the problem but it is in <a href=""https://github.com/reactjs/rfcs/blob/useevent/text/0000-useevent.md"" rel=""nofollow noreferrer"">RFC</a></p> <p>you can check my answer about a implementation to build a <a href=""https://stackoverflow.com/q/74551749/2122822"">custom useEvent</a> till it becomes stable</p> <p>Hope it helps, cheers</p>",1669450997.0,,false
"{'account_id': 27051256, 'reputation': 21, 'user_id': 20604579, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0iaIjiIBbPTjJSqSoN0ypai66gQhvwam3EXhA-=k-s256', 'display_name': 'Samuel Smith', 'link': 'https://stackoverflow.com/users/20604579/samuel-smith'}",False,1,1669448070,1669448070,74580478,74580202,CC BY-SA 4.0,"<p>This might not solve anyone elses issue but it might be worth a try if you absolutely cant find your answer anywhere:</p> <p>oddly enough even though I had access to all my drives, after I physically disconnected and re-connected them all I no longer had the error.</p>",,,false
